,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
70,Every Little Thing,country,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,audio_features,4EpLU30bi1KNWkBTfgZkoK,spotify:track:4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/tracks/4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/audio-analysis/4EpLU30bi1KNWkBTfgZkoK,190640,4
71,Whiskey Glasses,country,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
72,We Back,country,0.433,0.928,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,audio_features,7ncKACwaqK5nXor2ZZjMyN,spotify:track:7ncKACwaqK5nXor2ZZjMyN,https://api.spotify.com/v1/tracks/7ncKACwaqK5nXor2ZZjMyN,https://api.spotify.com/v1/audio-analysis/7ncKACwaqK5nXor2ZZjMyN,197160,4
73,Make Me Want To,country,0.519,0.872,2,-3.212,1,0.0616,0.0793,0,0.111,0.74,179.965,audio_features,0AYbVoeF03NYhM0fvKjAuU,spotify:track:0AYbVoeF03NYhM0fvKjAuU,https://api.spotify.com/v1/tracks/0AYbVoeF03NYhM0fvKjAuU,https://api.spotify.com/v1/audio-analysis/0AYbVoeF03NYhM0fvKjAuU,172280,4
74,Good Vibes,country,0.582,0.846,0,-2.771,1,0.0451,0.022,0,0.133,0.736,92.004,audio_features,49oBFP6ZHPtd6t33LFTD3E,spotify:track:49oBFP6ZHPtd6t33LFTD3E,https://api.spotify.com/v1/tracks/49oBFP6ZHPtd6t33LFTD3E,https://api.spotify.com/v1/audio-analysis/49oBFP6ZHPtd6t33LFTD3E,165587,4
75,Kinfolks,country,0.565,0.805,0,-4.457,1,0.0489,0.0808,0,0.173,0.869,76.04,audio_features,53F1MVa1BWUkTBbVqgVAfN,spotify:track:53F1MVa1BWUkTBbVqgVAfN,https://api.spotify.com/v1/tracks/53F1MVa1BWUkTBbVqgVAfN,https://api.spotify.com/v1/audio-analysis/53F1MVa1BWUkTBbVqgVAfN,181933,4
76,"10,000 Hours (with Justin Bieber)",country,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4
77,Prayed For You,country,0.595,0.698,9,-5.836,1,0.0361,0.0851,0,0.106,0.518,140.035,audio_features,1cmnChE57SpRJR2oFNcTpv,spotify:track:1cmnChE57SpRJR2oFNcTpv,https://api.spotify.com/v1/tracks/1cmnChE57SpRJR2oFNcTpv,https://api.spotify.com/v1/audio-analysis/1cmnChE57SpRJR2oFNcTpv,210373,4
78,Tip of My Tongue,country,0.669,0.559,5,-5.003,1,0.0251,0.0805,0,0.0703,0.491,95.001,audio_features,40ufL61vEaDaaOitYhnlQ7,spotify:track:40ufL61vEaDaaOitYhnlQ7,https://api.spotify.com/v1/tracks/40ufL61vEaDaaOitYhnlQ7,https://api.spotify.com/v1/audio-analysis/40ufL61vEaDaaOitYhnlQ7,199413,4
79,What If I Never Get Over You,country,0.58,0.725,0,-5.124,1,0.0273,0.016,0,0.107,0.369,93.014,audio_features,1kqVSbwdlNKsPGv0aehcAZ,spotify:track:1kqVSbwdlNKsPGv0aehcAZ,https://api.spotify.com/v1/tracks/1kqVSbwdlNKsPGv0aehcAZ,https://api.spotify.com/v1/audio-analysis/1kqVSbwdlNKsPGv0aehcAZ,206230,4
80,Heartache Medication,country,0.621,0.791,9,-3.343,1,0.0265,0.0361,0,0.143,0.734,95.075,audio_features,6ZvAXIWw3rw8WR0Xlmifri,spotify:track:6ZvAXIWw3rw8WR0Xlmifri,https://api.spotify.com/v1/tracks/6ZvAXIWw3rw8WR0Xlmifri,https://api.spotify.com/v1/audio-analysis/6ZvAXIWw3rw8WR0Xlmifri,209110,4
81,Ridin' Roads,country,0.547,0.817,9,-4.255,1,0.0448,0.0986,0,0.136,0.592,142.118,audio_features,5OBtr92M0xsvOGqpnz3LzW,spotify:track:5OBtr92M0xsvOGqpnz3LzW,https://api.spotify.com/v1/tracks/5OBtr92M0xsvOGqpnz3LzW,https://api.spotify.com/v1/audio-analysis/5OBtr92M0xsvOGqpnz3LzW,205427,4
82,Remember You Young,country,0.396,0.51,6,-6.274,1,0.0327,0.355,0,0.113,0.299,113.994,audio_features,3LK6wDkhbTyg8GhJidU9oC,spotify:track:3LK6wDkhbTyg8GhJidU9oC,https://api.spotify.com/v1/tracks/3LK6wDkhbTyg8GhJidU9oC,https://api.spotify.com/v1/audio-analysis/3LK6wDkhbTyg8GhJidU9oC,180467,4
83,One Man Band,country,0.705,0.363,6,-8.327,1,0.0355,0.667,0,0.112,0.482,75.98,audio_features,3ksmU0DaEUMEVzx5V6cc3z,spotify:track:3ksmU0DaEUMEVzx5V6cc3z,https://api.spotify.com/v1/tracks/3ksmU0DaEUMEVzx5V6cc3z,https://api.spotify.com/v1/audio-analysis/3ksmU0DaEUMEVzx5V6cc3z,186520,4
84,Any Man Of Mine,country,0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,audio_features,0pdfN7nOHMYmKykzu1cyfm,spotify:track:0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/tracks/0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/audio-analysis/0pdfN7nOHMYmKykzu1cyfm,246760,4
85,Neon Moon,country,0.702,0.632,9,-6.508,1,0.0247,0.554,0,0.127,0.457,102.404,audio_features,3EUl8M6SzxZl03NPkB8mUd,spotify:track:3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/tracks/3EUl8M6SzxZl03NPkB8mUd,https://api.spotify.com/v1/audio-analysis/3EUl8M6SzxZl03NPkB8mUd,263500,4
86,All Over Again,country,0.5,0.85,7,-5.372,1,0.0812,0.00563,0,0.226,0.561,156.964,audio_features,0bNVNlZSHj3xSuMJWfzxuT,spotify:track:0bNVNlZSHj3xSuMJWfzxuT,https://api.spotify.com/v1/tracks/0bNVNlZSHj3xSuMJWfzxuT,https://api.spotify.com/v1/audio-analysis/0bNVNlZSHj3xSuMJWfzxuT,208880,4
87,Angels Workin' Overtime,country,0.638,0.972,4,-3.993,0,0.073,0.188,3.59e-05,0.254,0.725,130.001,audio_features,7dRPUAYfMGZmZ7L3fZAJKp,spotify:track:7dRPUAYfMGZmZ7L3fZAJKp,https://api.spotify.com/v1/tracks/7dRPUAYfMGZmZ7L3fZAJKp,https://api.spotify.com/v1/audio-analysis/7dRPUAYfMGZmZ7L3fZAJKp,253787,4
88,Does To Me (feat. Eric Church),country,0.616,0.849,0,-4.897,1,0.0373,0.308,0,0.311,0.639,113.066,audio_features,17TSJlshgQ5zu0e8dedAla,spotify:track:17TSJlshgQ5zu0e8dedAla,https://api.spotify.com/v1/tracks/17TSJlshgQ5zu0e8dedAla,https://api.spotify.com/v1/audio-analysis/17TSJlshgQ5zu0e8dedAla,223320,4
89,What You See Is What You Get,country,0.593,0.805,5,-4.892,1,0.0346,0.0636,0,0.226,0.845,103.955,audio_features,7kaVqrNf9L90pCslMxE9zP,spotify:track:7kaVqrNf9L90pCslMxE9zP,https://api.spotify.com/v1/tracks/7kaVqrNf9L90pCslMxE9zP,https://api.spotify.com/v1/audio-analysis/7kaVqrNf9L90pCslMxE9zP,171920,4
90,Dear Today,country,0.492,0.212,1,-10.662,1,0.036,0.603,1.38e-06,0.109,0.372,153.015,audio_features,7j3aRaky6Xr1fpuqmB3s4w,spotify:track:7j3aRaky6Xr1fpuqmB3s4w,https://api.spotify.com/v1/tracks/7j3aRaky6Xr1fpuqmB3s4w,https://api.spotify.com/v1/audio-analysis/7j3aRaky6Xr1fpuqmB3s4w,219733,4
91,Every Little Bit Helps,country,0.552,0.874,8,-4.269,1,0.0438,0.0118,0,0.152,0.718,121.981,audio_features,3APKvzQ6xiu7Fcu9Y1EKni,spotify:track:3APKvzQ6xiu7Fcu9Y1EKni,https://api.spotify.com/v1/tracks/3APKvzQ6xiu7Fcu9Y1EKni,https://api.spotify.com/v1/audio-analysis/3APKvzQ6xiu7Fcu9Y1EKni,247827,4
92,Reasons,country,0.455,0.851,6,-4.74,1,0.0418,0.0561,1.91e-05,0.264,0.667,84.944,audio_features,4T6QFouj6rIQObxgwt9ELL,spotify:track:4T6QFouj6rIQObxgwt9ELL,https://api.spotify.com/v1/tracks/4T6QFouj6rIQObxgwt9ELL,https://api.spotify.com/v1/audio-analysis/4T6QFouj6rIQObxgwt9ELL,224293,4
93,New Every Day,country,0.466,0.7,4,-5.577,1,0.0431,0.302,0,0.0798,0.563,77.087,audio_features,5NwCPmFHJAoKe0PSw2ltJD,spotify:track:5NwCPmFHJAoKe0PSw2ltJD,https://api.spotify.com/v1/tracks/5NwCPmFHJAoKe0PSw2ltJD,https://api.spotify.com/v1/audio-analysis/5NwCPmFHJAoKe0PSw2ltJD,199293,4
94,Blue Collar Boys,country,0.529,0.813,5,-5.517,1,0.0327,0.00823,0,0.359,0.79,154.068,audio_features,0KtxdSPi1ZbDc3wwD2IGF0,spotify:track:0KtxdSPi1ZbDc3wwD2IGF0,https://api.spotify.com/v1/tracks/0KtxdSPi1ZbDc3wwD2IGF0,https://api.spotify.com/v1/audio-analysis/0KtxdSPi1ZbDc3wwD2IGF0,219920,4
95,"1, 2 Many",country,0.54,0.821,6,-3.789,1,0.0875,0.0397,0,0.423,0.685,148.791,audio_features,6pgN3d6oBrhmrSAKBfWNsf,spotify:track:6pgN3d6oBrhmrSAKBfWNsf,https://api.spotify.com/v1/tracks/6pgN3d6oBrhmrSAKBfWNsf,https://api.spotify.com/v1/audio-analysis/6pgN3d6oBrhmrSAKBfWNsf,180907,4
96,Moon Over Mexico,country,0.493,0.773,7,-5.875,1,0.0452,0.456,3.45e-06,0.107,0.478,140.998,audio_features,54QmQd9Nc2EUDha6dD8V9X,spotify:track:54QmQd9Nc2EUDha6dD8V9X,https://api.spotify.com/v1/tracks/54QmQd9Nc2EUDha6dD8V9X,https://api.spotify.com/v1/audio-analysis/54QmQd9Nc2EUDha6dD8V9X,204640,4
97,Lovin' On You,country,0.573,0.949,4,-4.867,1,0.0604,0.00174,0.000178,0.163,0.524,118.974,audio_features,2AxR3AIQxTf6xjxrb9UkH2,spotify:track:2AxR3AIQxTf6xjxrb9UkH2,https://api.spotify.com/v1/tracks/2AxR3AIQxTf6xjxrb9UkH2,https://api.spotify.com/v1/audio-analysis/2AxR3AIQxTf6xjxrb9UkH2,194867,4
98,Even Though I'm Leaving,country,0.554,0.755,2,-6.04,1,0.0319,0.225,0,0.301,0.624,77.962,audio_features,5aZQrb2TXWEh9uZR4HEY3r,spotify:track:5aZQrb2TXWEh9uZR4HEY3r,https://api.spotify.com/v1/tracks/5aZQrb2TXWEh9uZR4HEY3r,https://api.spotify.com/v1/audio-analysis/5aZQrb2TXWEh9uZR4HEY3r,225253,4
99,Refrigerator Door,country,0.459,0.864,1,-4.397,1,0.059,0.011,3.04e-06,0.314,0.623,74.87,audio_features,1rLhKgfBTu7qGEz98IpQxo,spotify:track:1rLhKgfBTu7qGEz98IpQxo,https://api.spotify.com/v1/tracks/1rLhKgfBTu7qGEz98IpQxo,https://api.spotify.com/v1/audio-analysis/1rLhKgfBTu7qGEz98IpQxo,204240,4
100,Beer Never Broke My Heart,country,0.54,0.863,1,-4.483,1,0.0481,0.0138,0,0.0874,0.64,77.0,audio_features,3RzcoFkZ0AOp2nH71jP504,spotify:track:3RzcoFkZ0AOp2nH71jP504,https://api.spotify.com/v1/tracks/3RzcoFkZ0AOp2nH71jP504,https://api.spotify.com/v1/audio-analysis/3RzcoFkZ0AOp2nH71jP504,186733,4
101,Ocean,country,0.58,0.36,6,-7.93,1,0.0303,0.841,6.15e-06,0.129,0.302,99.194,audio_features,0Cs31CzQp6peDLWVCK0app,spotify:track:0Cs31CzQp6peDLWVCK0app,https://api.spotify.com/v1/tracks/0Cs31CzQp6peDLWVCK0app,https://api.spotify.com/v1/audio-analysis/0Cs31CzQp6peDLWVCK0app,210113,4
102,Chasin' Me,country,0.704,0.662,5,-4.656,1,0.024,0.581,0,0.148,0.624,107.993,audio_features,425bCdRNNdkcxYWrMuhr2Z,spotify:track:425bCdRNNdkcxYWrMuhr2Z,https://api.spotify.com/v1/tracks/425bCdRNNdkcxYWrMuhr2Z,https://api.spotify.com/v1/audio-analysis/425bCdRNNdkcxYWrMuhr2Z,248433,4
103,World For Two,country,0.677,0.446,10,-8.096,1,0.025,0.315,0,0.212,0.44,96.947,audio_features,7AmQ1Qpbp3Bb3CDLnMbWWq,spotify:track:7AmQ1Qpbp3Bb3CDLnMbWWq,https://api.spotify.com/v1/tracks/7AmQ1Qpbp3Bb3CDLnMbWWq,https://api.spotify.com/v1/audio-analysis/7AmQ1Qpbp3Bb3CDLnMbWWq,185640,4
104,Caught Up In Your Storm,country,0.532,0.299,10,-8.645,0,0.0311,0.527,3e-05,0.1,0.443,166.853,audio_features,6sMnjbLtQVzNJ5IfHZYzuk,spotify:track:6sMnjbLtQVzNJ5IfHZYzuk,https://api.spotify.com/v1/tracks/6sMnjbLtQVzNJ5IfHZYzuk,https://api.spotify.com/v1/audio-analysis/6sMnjbLtQVzNJ5IfHZYzuk,229160,3
105,Golden Hour,country,0.611,0.555,6,-6.372,0,0.0274,0.0952,0,0.11,0.413,88.969,audio_features,0pMfPzdRiPAoSM9yWF4OcT,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,https://api.spotify.com/v1/tracks/0pMfPzdRiPAoSM9yWF4OcT,https://api.spotify.com/v1/audio-analysis/0pMfPzdRiPAoSM9yWF4OcT,198453,4
106,Eyes On You,country,0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,audio_features,2u7Nm46dAujcAi5Rw79CJL,spotify:track:2u7Nm46dAujcAi5Rw79CJL,https://api.spotify.com/v1/tracks/2u7Nm46dAujcAi5Rw79CJL,https://api.spotify.com/v1/audio-analysis/2u7Nm46dAujcAi5Rw79CJL,182493,4
107,I Feel at Home,country,0.521,0.532,2,-4.696,1,0.0334,0.333,9.91e-05,0.0919,0.319,126.107,audio_features,46aEtBtN1NVAM5QgE86aMZ,spotify:track:46aEtBtN1NVAM5QgE86aMZ,https://api.spotify.com/v1/tracks/46aEtBtN1NVAM5QgE86aMZ,https://api.spotify.com/v1/audio-analysis/46aEtBtN1NVAM5QgE86aMZ,245070,3
108,The Difference,country,0.538,0.764,9,-5.235,1,0.0556,0.12,1.41e-06,0.111,0.699,169.919,audio_features,3hiInJVk1CpxELmEJiU0uP,spotify:track:3hiInJVk1CpxELmEJiU0uP,https://api.spotify.com/v1/tracks/3hiInJVk1CpxELmEJiU0uP,https://api.spotify.com/v1/audio-analysis/3hiInJVk1CpxELmEJiU0uP,187867,4
109,Bad Boy,country,0.574,0.472,1,-9.86,1,0.0301,0.378,1.48e-06,0.105,0.313,77.956,audio_features,4mLKCOJksI2bO8E5G8eIoi,spotify:track:4mLKCOJksI2bO8E5G8eIoi,https://api.spotify.com/v1/tracks/4mLKCOJksI2bO8E5G8eIoi,https://api.spotify.com/v1/audio-analysis/4mLKCOJksI2bO8E5G8eIoi,241227,4
110,You Got Me,country,0.519,0.739,6,-3.584,1,0.0403,0.383,0,0.189,0.324,88.891,audio_features,1NpSPbM86yviUBBfsYtvvy,spotify:track:1NpSPbM86yviUBBfsYtvvy,https://api.spotify.com/v1/tracks/1NpSPbM86yviUBBfsYtvvy,https://api.spotify.com/v1/audio-analysis/1NpSPbM86yviUBBfsYtvvy,200981,4
111,In Case You Didn't Know,country,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,audio_features,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,224853,4
112,Closer To You,country,0.662,0.685,4,-4.561,0,0.0302,0.125,0,0.0961,0.447,111.964,audio_features,7xELq8WliIctkuvWXONX6d,spotify:track:7xELq8WliIctkuvWXONX6d,https://api.spotify.com/v1/tracks/7xELq8WliIctkuvWXONX6d,https://api.spotify.com/v1/audio-analysis/7xELq8WliIctkuvWXONX6d,187321,4
113,Chasin' You,country,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4
114,All I Need to See,country,0.682,0.714,0,-6.775,1,0.0283,0.0675,0.000445,0.182,0.376,115.986,audio_features,1nggCj00NY7GRx0CyWcMKY,spotify:track:1nggCj00NY7GRx0CyWcMKY,https://api.spotify.com/v1/tracks/1nggCj00NY7GRx0CyWcMKY,https://api.spotify.com/v1/audio-analysis/1nggCj00NY7GRx0CyWcMKY,268423,4
115,Heartbeat,country,0.54,0.766,1,-4.478,1,0.05,0.606,0,0.0903,0.435,139.999,audio_features,05BgC2247XGi8ySwBzOO0o,spotify:track:05BgC2247XGi8ySwBzOO0o,https://api.spotify.com/v1/tracks/05BgC2247XGi8ySwBzOO0o,https://api.spotify.com/v1/audio-analysis/05BgC2247XGi8ySwBzOO0o,209920,4
116,I'll Name the Dogs,country,0.348,0.87,4,-5.86,1,0.137,0.171,4.4e-06,0.202,0.763,83.392,audio_features,609qKv3KPAbdtp0LQH2buA,spotify:track:609qKv3KPAbdtp0LQH2buA,https://api.spotify.com/v1/tracks/609qKv3KPAbdtp0LQH2buA,https://api.spotify.com/v1/audio-analysis/609qKv3KPAbdtp0LQH2buA,183640,4
117,Body on Fire,country,0.533,0.877,1,-4.299,1,0.0366,0.0951,1.94e-06,0.143,0.601,160.003,audio_features,2X8xveXTek8difQMoHjDkl,spotify:track:2X8xveXTek8difQMoHjDkl,https://api.spotify.com/v1/tracks/2X8xveXTek8difQMoHjDkl,https://api.spotify.com/v1/audio-analysis/2X8xveXTek8difQMoHjDkl,220994,4
118,Love You Anyway (feat. Don Henley),country,0.357,0.127,1,-12.991,1,0.0393,0.934,2.38e-06,0.106,0.226,76.244,audio_features,2r8km6aiZU2scEK3XlrCPu,spotify:track:2r8km6aiZU2scEK3XlrCPu,https://api.spotify.com/v1/tracks/2r8km6aiZU2scEK3XlrCPu,https://api.spotify.com/v1/audio-analysis/2r8km6aiZU2scEK3XlrCPu,248406,4
119,Die A Happy Man,country,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,audio_features,5kNe7PE09d6Kvw5pAsx23n,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,227427,4
120,Makin' Plans,country,0.441,0.463,10,-8.041,1,0.0283,0.0697,0.00264,0.107,0.343,79.608,audio_features,4SgbELGcdmMdVtSbpkSG6x,spotify:track:4SgbELGcdmMdVtSbpkSG6x,https://api.spotify.com/v1/tracks/4SgbELGcdmMdVtSbpkSG6x,https://api.spotify.com/v1/audio-analysis/4SgbELGcdmMdVtSbpkSG6x,230000,3
121,Slow Dance In A Parking Lot,country,0.519,0.833,7,-4.47,1,0.0344,0.303,1.39e-06,0.169,0.514,81.992,audio_features,5kp3JbZL1ROMxc32pcpn29,spotify:track:5kp3JbZL1ROMxc32pcpn29,https://api.spotify.com/v1/tracks/5kp3JbZL1ROMxc32pcpn29,https://api.spotify.com/v1/audio-analysis/5kp3JbZL1ROMxc32pcpn29,193929,4
122,Heaven,country,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
123,Something Special,country,0.56,0.359,4,-10.14,1,0.0311,0.814,0.000205,0.106,0.327,87.605,audio_features,1cS5zPEqTHf6bpgTKF0iN2,spotify:track:1cS5zPEqTHf6bpgTKF0iN2,https://api.spotify.com/v1/tracks/1cS5zPEqTHf6bpgTKF0iN2,https://api.spotify.com/v1/audio-analysis/1cS5zPEqTHf6bpgTKF0iN2,206240,3
124,Speechless,country,0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929,audio_features,3GJ4hzg4lrGwU51Y3VARbF,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,213387,4
125,"1, 2, 3 Mississippi",country,0.596,0.751,6,-6.233,1,0.0355,0.00878,6.54e-06,0.0866,0.757,155.974,audio_features,0x64VU0L9lsdVU12AHp01L,spotify:track:0x64VU0L9lsdVU12AHp01L,https://api.spotify.com/v1/tracks/0x64VU0L9lsdVU12AHp01L,https://api.spotify.com/v1/audio-analysis/0x64VU0L9lsdVU12AHp01L,206800,4
126,Music,country,0.532,0.632,1,-6.432,0,0.0376,0.197,0,0.129,0.599,189.905,audio_features,13hCOEVO2ErbVS7pB2dbCc,spotify:track:13hCOEVO2ErbVS7pB2dbCc,https://api.spotify.com/v1/tracks/13hCOEVO2ErbVS7pB2dbCc,https://api.spotify.com/v1/audio-analysis/13hCOEVO2ErbVS7pB2dbCc,203360,3
127,I Don't Remember Me (Before You),country,0.614,0.614,4,-7.497,0,0.0314,0.104,3.59e-05,0.104,0.598,146.03,audio_features,6xrREPyyC5KESDhWfwqHiN,spotify:track:6xrREPyyC5KESDhWfwqHiN,https://api.spotify.com/v1/tracks/6xrREPyyC5KESDhWfwqHiN,https://api.spotify.com/v1/audio-analysis/6xrREPyyC5KESDhWfwqHiN,192680,4
128,Yours,country,0.551,0.725,11,-6.005,1,0.034,0.127,0,0.0935,0.575,134.047,audio_features,6GEzLG3Lxqy0oFLxiRj0HM,spotify:track:6GEzLG3Lxqy0oFLxiRj0HM,https://api.spotify.com/v1/tracks/6GEzLG3Lxqy0oFLxiRj0HM,https://api.spotify.com/v1/audio-analysis/6GEzLG3Lxqy0oFLxiRj0HM,216893,4
129,Diamonds or Twine,country,0.621,0.568,2,-8.795,1,0.0311,0.145,1.65e-06,0.108,0.724,148.047,audio_features,59fi7eaSe4DuCqfua35m2W,spotify:track:59fi7eaSe4DuCqfua35m2W,https://api.spotify.com/v1/tracks/59fi7eaSe4DuCqfua35m2W,https://api.spotify.com/v1/audio-analysis/59fi7eaSe4DuCqfua35m2W,211085,4
130,Made For You,country,0.541,0.452,1,-6.129,1,0.0279,0.762,1.98e-05,0.114,0.325,82.052,audio_features,1wPiUPw9IqSchKwinw7dCf,spotify:track:1wPiUPw9IqSchKwinw7dCf,https://api.spotify.com/v1/tracks/1wPiUPw9IqSchKwinw7dCf,https://api.spotify.com/v1/audio-analysis/1wPiUPw9IqSchKwinw7dCf,238040,4
131,Slow Down,country,0.583,0.605,2,-4.528,1,0.0274,0.203,0,0.29,0.524,141.894,audio_features,3qpQCkzCQHaOwy1g57AaD8,spotify:track:3qpQCkzCQHaOwy1g57AaD8,https://api.spotify.com/v1/tracks/3qpQCkzCQHaOwy1g57AaD8,https://api.spotify.com/v1/audio-analysis/3qpQCkzCQHaOwy1g57AaD8,206841,4
132,Had Me By Halftime,country,0.49,0.889,6,-2.94,1,0.0363,0.109,0,0.168,0.672,144.089,audio_features,3xca35T5BVLg4ePuVzc7wW,spotify:track:3xca35T5BVLg4ePuVzc7wW,https://api.spotify.com/v1/tracks/3xca35T5BVLg4ePuVzc7wW,https://api.spotify.com/v1/audio-analysis/3xca35T5BVLg4ePuVzc7wW,172080,4
133,Get Away With It,country,0.453,0.419,0,-6.548,1,0.0544,0.102,0,0.239,0.477,111.992,audio_features,04MGLTCteglQCoDmopDqtv,spotify:track:04MGLTCteglQCoDmopDqtv,https://api.spotify.com/v1/tracks/04MGLTCteglQCoDmopDqtv,https://api.spotify.com/v1/audio-analysis/04MGLTCteglQCoDmopDqtv,167225,4
134,I Don't Dance,country,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,audio_features,5aj0xPGiEUN3aI2oOYu14S,spotify:track:5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/tracks/5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/audio-analysis/5aj0xPGiEUN3aI2oOYu14S,221173,4
135,Holding On to You,country,0.491,0.352,0,-9.856,1,0.0426,0.388,5.87e-06,0.103,0.325,188.861,audio_features,7A35lRz4cm0QkbnlNAJPtm,spotify:track:7A35lRz4cm0QkbnlNAJPtm,https://api.spotify.com/v1/tracks/7A35lRz4cm0QkbnlNAJPtm,https://api.spotify.com/v1/audio-analysis/7A35lRz4cm0QkbnlNAJPtm,272640,3
136,Pushing Up Daisies (Love Alive),country,0.606,0.633,9,-7.19,1,0.032,0.152,0.000765,0.196,0.535,142.016,audio_features,1IxMWIX1soqNONa7H0LD6U,spotify:track:1IxMWIX1soqNONa7H0LD6U,https://api.spotify.com/v1/tracks/1IxMWIX1soqNONa7H0LD6U,https://api.spotify.com/v1/audio-analysis/1IxMWIX1soqNONa7H0LD6U,219013,4
137,Dare Ya,country,0.614,0.693,6,-5.173,1,0.0375,0.0877,0,0.132,0.585,138.007,audio_features,0lrcuzg1hXJ6xgcMm4yceu,spotify:track:0lrcuzg1hXJ6xgcMm4yceu,https://api.spotify.com/v1/tracks/0lrcuzg1hXJ6xgcMm4yceu,https://api.spotify.com/v1/audio-analysis/0lrcuzg1hXJ6xgcMm4yceu,214760,4
138,My Miracle,country,0.573,0.656,4,-5.564,1,0.0274,0.496,3.41e-05,0.0991,0.547,140.036,audio_features,3yNuWBImT0geeISSCMbE3p,spotify:track:3yNuWBImT0geeISSCMbE3p,https://api.spotify.com/v1/tracks/3yNuWBImT0geeISSCMbE3p,https://api.spotify.com/v1/audio-analysis/3yNuWBImT0geeISSCMbE3p,250430,4
139,Always Gonna Love You,country,0.576,0.474,9,-5.504,1,0.0376,0.625,0,0.0943,0.355,143.998,audio_features,7uGOee7hJuojRb20CSKXAO,spotify:track:7uGOee7hJuojRb20CSKXAO,https://api.spotify.com/v1/tracks/7uGOee7hJuojRb20CSKXAO,https://api.spotify.com/v1/audio-analysis/7uGOee7hJuojRb20CSKXAO,228165,4
140,Beautiful Crazy,country,0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
