,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
283,Hannah Hunt,pop,0.345,0.313,4,-10.098,1,0.0681,0.717,0.000822,0.1,0.164,207.969,audio_features,3t87C08isN6yw2DnWOorLm,spotify:track:3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/tracks/3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/audio-analysis/3t87C08isN6yw2DnWOorLm,237973,4
284,Mason Jar,pop,0.293,0.853,9,-3.946,1,0.0412,0.000287,0.12,0.646,0.31,134.538,audio_features,1q53cAKoklr2KNteNJUojk,spotify:track:1q53cAKoklr2KNteNJUojk,https://api.spotify.com/v1/tracks/1q53cAKoklr2KNteNJUojk,https://api.spotify.com/v1/audio-analysis/1q53cAKoklr2KNteNJUojk,219560,4
285,Jenny,pop,0.544,0.788,5,-5.593,0,0.0474,0.000366,0,0.141,0.818,148.121,audio_features,7eMpW9I1ZpVs6VQ90naDBh,spotify:track:7eMpW9I1ZpVs6VQ90naDBh,https://api.spotify.com/v1/tracks/7eMpW9I1ZpVs6VQ90naDBh,https://api.spotify.com/v1/audio-analysis/7eMpW9I1ZpVs6VQ90naDBh,245133,4
286,Fall Into These Arms,pop,0.515,0.87,7,-3.651,1,0.0588,0.0107,0,0.0679,0.435,92.043,audio_features,6YUVY9hQSUnBve3MBRw1wd,spotify:track:6YUVY9hQSUnBve3MBRw1wd,https://api.spotify.com/v1/tracks/6YUVY9hQSUnBve3MBRw1wd,https://api.spotify.com/v1/audio-analysis/6YUVY9hQSUnBve3MBRw1wd,224360,4
287,Float,pop,0.721,0.64,9,-7.489,0,0.0336,0.0704,1.62e-05,0.21,0.553,120.034,audio_features,7E26JjSamIPCLHoCWhAtB7,spotify:track:7E26JjSamIPCLHoCWhAtB7,https://api.spotify.com/v1/tracks/7E26JjSamIPCLHoCWhAtB7,https://api.spotify.com/v1/audio-analysis/7E26JjSamIPCLHoCWhAtB7,199400,4
288,Sun,pop,0.649,0.533,4,-5.426,0,0.0284,0.00982,0.000364,0.111,0.611,96.973,audio_features,3kAwGo8mtUPsrctroxYLku,spotify:track:3kAwGo8mtUPsrctroxYLku,https://api.spotify.com/v1/tracks/3kAwGo8mtUPsrctroxYLku,https://api.spotify.com/v1/audio-analysis/3kAwGo8mtUPsrctroxYLku,187720,4
289,Don't Gotta Work It Out,pop,0.647,0.888,5,-6.503,0,0.0433,0.192,0.00784,0.368,0.927,86.763,audio_features,7C8i0BK9rYMMhxEgWS4IbI,spotify:track:7C8i0BK9rYMMhxEgWS4IbI,https://api.spotify.com/v1/tracks/7C8i0BK9rYMMhxEgWS4IbI,https://api.spotify.com/v1/audio-analysis/7C8i0BK9rYMMhxEgWS4IbI,248427,4
290,Changing Of The Seasons,pop,0.535,0.881,2,-4.419,1,0.156,4.71e-05,0.000411,0.11,0.621,129.975,audio_features,4Bvwg6cdVpJOHRRUKZBDAp,spotify:track:4Bvwg6cdVpJOHRRUKZBDAp,https://api.spotify.com/v1/tracks/4Bvwg6cdVpJOHRRUKZBDAp,https://api.spotify.com/v1/audio-analysis/4Bvwg6cdVpJOHRRUKZBDAp,222880,4
291,Mind Over Matter,alternative,0.466,0.763,0,-4.448,1,0.0318,0.000501,0,0.0973,0.293,154.914,audio_features,5Az8KU81g2aLBbJN67F2CI,spotify:track:5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/tracks/5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/audio-analysis/5Az8KU81g2aLBbJN67F2CI,244693,4
292,Everywhere I Go (Kings and Queens),pop,0.469,0.976,4,-4.103,1,0.28,0.0591,6.17e-05,0.403,0.501,163.987,audio_features,0BAoNo4799TRKGWhgg7hMy,spotify:track:0BAoNo4799TRKGWhgg7hMy,https://api.spotify.com/v1/tracks/0BAoNo4799TRKGWhgg7hMy,https://api.spotify.com/v1/audio-analysis/0BAoNo4799TRKGWhgg7hMy,206903,4
293,The Energy Never Dies,pop,0.547,0.791,7,-5.222,1,0.0306,0.0794,0,0.237,0.477,137.513,audio_features,5W2FRXOq70ADDROFMvWky8,spotify:track:5W2FRXOq70ADDROFMvWky8,https://api.spotify.com/v1/tracks/5W2FRXOq70ADDROFMvWky8,https://api.spotify.com/v1/audio-analysis/5W2FRXOq70ADDROFMvWky8,255107,4
294,Beach,pop,0.438,0.649,9,-7.117,1,0.0374,0.639,0.00475,0.101,0.26,185.086,audio_features,1t7jFDW4HWlV5xaOImyBjv,spotify:track:1t7jFDW4HWlV5xaOImyBjv,https://api.spotify.com/v1/tracks/1t7jFDW4HWlV5xaOImyBjv,https://api.spotify.com/v1/audio-analysis/1t7jFDW4HWlV5xaOImyBjv,220560,4
295,Constant Conversations,alternative,0.56,0.799,5,-4.466,0,0.0675,0.174,0.0679,0.304,0.304,69.972,audio_features,3p9x4bK5bwmgXE6POMvOp0,spotify:track:3p9x4bK5bwmgXE6POMvOp0,https://api.spotify.com/v1/tracks/3p9x4bK5bwmgXE6POMvOp0,https://api.spotify.com/v1/audio-analysis/3p9x4bK5bwmgXE6POMvOp0,235600,4
296,Awkward - EP Version,pop,0.6,0.877,9,-5.768,1,0.11,0.076,9.75e-05,0.107,0.921,161.885,audio_features,3qjF2EzZ7Kx0VD1AooRFjy,spotify:track:3qjF2EzZ7Kx0VD1AooRFjy,https://api.spotify.com/v1/tracks/3qjF2EzZ7Kx0VD1AooRFjy,https://api.spotify.com/v1/audio-analysis/3qjF2EzZ7Kx0VD1AooRFjy,153933,4
297,Tonight (Young Hearts),pop,0.576,0.931,9,-3.0,1,0.0565,0.000581,2.07e-05,0.112,0.752,145.017,audio_features,4MNCQDdr7HcQxSciFQtmV5,spotify:track:4MNCQDdr7HcQxSciFQtmV5,https://api.spotify.com/v1/tracks/4MNCQDdr7HcQxSciFQtmV5,https://api.spotify.com/v1/audio-analysis/4MNCQDdr7HcQxSciFQtmV5,193293,4
298,Left Hand Free,rock,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,audio_features,4NwJWJ7rIZBnv8TwNRhGG2,spotify:track:4NwJWJ7rIZBnv8TwNRhGG2,https://api.spotify.com/v1/tracks/4NwJWJ7rIZBnv8TwNRhGG2,https://api.spotify.com/v1/audio-analysis/4NwJWJ7rIZBnv8TwNRhGG2,173631,4
299,Anna Sun,pop,0.472,0.844,10,-6.578,1,0.054,0.00173,0,0.24,0.34,140.034,audio_features,3e0yTP5trHBBVvV32jwXqF,spotify:track:3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/tracks/3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/audio-analysis/3e0yTP5trHBBVvV32jwXqF,321280,4
300,Ruin Your Day,alternative,0.534,0.406,7,-7.06,1,0.0343,0.561,7.75e-06,0.322,0.46,74.992,audio_features,74nRP0WLAwoIVavzYDoHty,spotify:track:74nRP0WLAwoIVavzYDoHty,https://api.spotify.com/v1/tracks/74nRP0WLAwoIVavzYDoHty,https://api.spotify.com/v1/audio-analysis/74nRP0WLAwoIVavzYDoHty,143320,4
301,If You See Kay,pop,0.393,0.759,5,-4.428,1,0.0455,0.0955,0,0.187,0.598,86.503,audio_features,2emhoTF3YnGjFFd7cowvMX,spotify:track:2emhoTF3YnGjFFd7cowvMX,https://api.spotify.com/v1/tracks/2emhoTF3YnGjFFd7cowvMX,https://api.spotify.com/v1/audio-analysis/2emhoTF3YnGjFFd7cowvMX,192333,4
302,Rootless,pop,0.594,0.838,0,-5.008,1,0.0305,0.0135,7.28e-06,0.0983,0.645,133.51,audio_features,52lA2K0ZOxbXFfstRX0WrS,spotify:track:52lA2K0ZOxbXFfstRX0WrS,https://api.spotify.com/v1/tracks/52lA2K0ZOxbXFfstRX0WrS,https://api.spotify.com/v1/audio-analysis/52lA2K0ZOxbXFfstRX0WrS,210000,4
303,Paradise,pop,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
304,The House,pop,0.474,0.865,0,-5.34,1,0.0578,0.0802,0,0.524,0.835,169.075,audio_features,7nloJBXSBBwjScWA05gWcV,spotify:track:7nloJBXSBBwjScWA05gWcV,https://api.spotify.com/v1/tracks/7nloJBXSBBwjScWA05gWcV,https://api.spotify.com/v1/audio-analysis/7nloJBXSBBwjScWA05gWcV,206196,4
305,You & Me - Flume Remix,pop,0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,audio_features,1snNAXmmPXCn0dkF9DaPWw,spotify:track:1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/tracks/1snNAXmmPXCn0dkF9DaPWw,https://api.spotify.com/v1/audio-analysis/1snNAXmmPXCn0dkF9DaPWw,282813,4
306,Round And Round,rock,0.455,0.858,0,-4.221,0,0.044,0.00262,0,0.201,0.479,141.957,audio_features,6pLhhL7EzoVWoyvyTBjqP6,spotify:track:6pLhhL7EzoVWoyvyTBjqP6,https://api.spotify.com/v1/tracks/6pLhhL7EzoVWoyvyTBjqP6,https://api.spotify.com/v1/audio-analysis/6pLhhL7EzoVWoyvyTBjqP6,196933,4
307,Breezeblocks,rock,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4
308,Don't Lie,pop,0.486,0.72,0,-7.132,1,0.0304,0.45,0,0.135,0.804,180.112,audio_features,2H6rj2XaBUJnag8iS2uKCt,spotify:track:2H6rj2XaBUJnag8iS2uKCt,https://api.spotify.com/v1/tracks/2H6rj2XaBUJnag8iS2uKCt,https://api.spotify.com/v1/audio-analysis/2H6rj2XaBUJnag8iS2uKCt,213413,4
309,Finger Back,pop,0.668,0.822,0,-4.861,1,0.0855,0.255,1.72e-05,0.349,0.721,100.934,audio_features,5OLQo8LBsfh0LszlsyWlzL,spotify:track:5OLQo8LBsfh0LszlsyWlzL,https://api.spotify.com/v1/tracks/5OLQo8LBsfh0LszlsyWlzL,https://api.spotify.com/v1/audio-analysis/5OLQo8LBsfh0LszlsyWlzL,205960,4
310,Drop the Game,pop,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,audio_features,4KtrE35pTuqwNc22QP58RT,spotify:track:4KtrE35pTuqwNc22QP58RT,https://api.spotify.com/v1/tracks/4KtrE35pTuqwNc22QP58RT,https://api.spotify.com/v1/audio-analysis/4KtrE35pTuqwNc22QP58RT,221895,4
311,Forever,pop,0.562,0.876,0,-4.32,1,0.0453,0.0016,9.45e-06,0.401,0.603,129.016,audio_features,5GNGAC7NpfRNOirLzKTcMb,spotify:track:5GNGAC7NpfRNOirLzKTcMb,https://api.spotify.com/v1/tracks/5GNGAC7NpfRNOirLzKTcMb,https://api.spotify.com/v1/audio-analysis/5GNGAC7NpfRNOirLzKTcMb,214600,4
312,Fred Astaire,pop,0.643,0.676,9,-6.091,1,0.0394,0.0338,0,0.0804,0.62,104.844,audio_features,59CzyyXjbOfTxfsv5MnBOV,spotify:track:59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/tracks/59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/audio-analysis/59CzyyXjbOfTxfsv5MnBOV,174587,4
313,Wolves,alternative,0.607,0.763,6,-4.618,0,0.0371,0.00826,0,0.218,0.632,128.957,audio_features,0qDBPHQA0z1quCSeqQrbzn,spotify:track:0qDBPHQA0z1quCSeqQrbzn,https://api.spotify.com/v1/tracks/0qDBPHQA0z1quCSeqQrbzn,https://api.spotify.com/v1/audio-analysis/0qDBPHQA0z1quCSeqQrbzn,190777,4
314,Step,pop,0.624,0.724,10,-7.113,1,0.101,0.591,7.79e-06,0.101,0.624,78.008,audio_features,78J9MBkAoqfvyeEpQKJDzD,spotify:track:78J9MBkAoqfvyeEpQKJDzD,https://api.spotify.com/v1/tracks/78J9MBkAoqfvyeEpQKJDzD,https://api.spotify.com/v1/audio-analysis/78J9MBkAoqfvyeEpQKJDzD,251627,4
315,Goodbye Copenhagen,pop,0.433,0.949,7,-4.395,1,0.151,8.25e-05,0,0.0572,0.429,84.864,audio_features,67MudlrE6QB0cpjuVMbgSH,spotify:track:67MudlrE6QB0cpjuVMbgSH,https://api.spotify.com/v1/tracks/67MudlrE6QB0cpjuVMbgSH,https://api.spotify.com/v1/audio-analysis/67MudlrE6QB0cpjuVMbgSH,202427,4
316,Drunk In The Woods,pop,0.486,0.612,4,-5.99,1,0.0267,0.00255,0.000111,0.0979,0.418,82.983,audio_features,2z2exqrdwJJtIJImhoSPHB,spotify:track:2z2exqrdwJJtIJImhoSPHB,https://api.spotify.com/v1/tracks/2z2exqrdwJJtIJImhoSPHB,https://api.spotify.com/v1/audio-analysis/2z2exqrdwJJtIJImhoSPHB,169293,4
317,Someday,pop,0.485,0.913,9,-4.614,0,0.0351,8.84e-06,0.664,0.199,0.665,144.02,audio_features,1cyACi04AJJBokaJdBajFU,spotify:track:1cyACi04AJJBokaJdBajFU,https://api.spotify.com/v1/tracks/1cyACi04AJJBokaJdBajFU,https://api.spotify.com/v1/audio-analysis/1cyACi04AJJBokaJdBajFU,223120,4
318,Askepot (feat. Vinni),rap,0.794,0.691,4,-6.497,0,0.292,0.652,0,0.0823,0.478,102.04,audio_features,5oPUfBYeGtuPF1B29kkThC,spotify:track:5oPUfBYeGtuPF1B29kkThC,https://api.spotify.com/v1/tracks/5oPUfBYeGtuPF1B29kkThC,https://api.spotify.com/v1/audio-analysis/5oPUfBYeGtuPF1B29kkThC,190427,4
319,Sleep Alone,pop,0.534,0.755,0,-4.943,1,0.043,0.000102,0.00226,0.0927,0.519,148.008,audio_features,33CehYfkie4ugV2gWaTKlM,spotify:track:33CehYfkie4ugV2gWaTKlM,https://api.spotify.com/v1/tracks/33CehYfkie4ugV2gWaTKlM,https://api.spotify.com/v1/audio-analysis/33CehYfkie4ugV2gWaTKlM,236440,4
320,Iscariot,pop,0.345,0.259,1,-11.16,1,0.0368,0.918,1.17e-06,0.124,0.152,117.563,audio_features,5urdl721ncXAFkuIwR9Mj5,spotify:track:5urdl721ncXAFkuIwR9Mj5,https://api.spotify.com/v1/tracks/5urdl721ncXAFkuIwR9Mj5,https://api.spotify.com/v1/audio-analysis/5urdl721ncXAFkuIwR9Mj5,323680,4
321,No Friends,pop,0.633,0.816,2,-6.441,1,0.033,0.0754,1.27e-06,0.121,0.967,119.231,audio_features,3OgItP3RvmSrMEwYViyhDO,spotify:track:3OgItP3RvmSrMEwYViyhDO,https://api.spotify.com/v1/tracks/3OgItP3RvmSrMEwYViyhDO,https://api.spotify.com/v1/audio-analysis/3OgItP3RvmSrMEwYViyhDO,131333,4
322,Fix You,pop,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
323,Where I'm Going,alternative,0.546,0.748,5,-6.084,1,0.0497,0.143,0.00181,0.0962,0.393,160.033,audio_features,3h12N95lXIq7PG6v8E7wM3,spotify:track:3h12N95lXIq7PG6v8E7wM3,https://api.spotify.com/v1/tracks/3h12N95lXIq7PG6v8E7wM3,https://api.spotify.com/v1/audio-analysis/3h12N95lXIq7PG6v8E7wM3,198920,4
324,Sleepyhead,alternative,0.575,0.971,8,-3.261,1,0.11,0.425,3.4e-06,0.105,0.764,106.052,audio_features,3ZUMC5OazTA8QtLpdlPdz9,spotify:track:3ZUMC5OazTA8QtLpdlPdz9,https://api.spotify.com/v1/tracks/3ZUMC5OazTA8QtLpdlPdz9,https://api.spotify.com/v1/audio-analysis/3ZUMC5OazTA8QtLpdlPdz9,175080,4
325,The Love Club,pop,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,audio_features,2yrJ1jWo3HLksJFUqUsZE4,spotify:track:2yrJ1jWo3HLksJFUqUsZE4,https://api.spotify.com/v1/tracks/2yrJ1jWo3HLksJFUqUsZE4,https://api.spotify.com/v1/audio-analysis/2yrJ1jWo3HLksJFUqUsZE4,201434,4
326,Bravado,pop,0.489,0.535,7,-10.34,1,0.0933,0.539,0.0266,0.166,0.04,175.921,audio_features,02ZorlDGq0uTnMobHNh4EL,spotify:track:02ZorlDGq0uTnMobHNh4EL,https://api.spotify.com/v1/tracks/02ZorlDGq0uTnMobHNh4EL,https://api.spotify.com/v1/audio-analysis/02ZorlDGq0uTnMobHNh4EL,221409,4
327,Biting Down,pop,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,audio_features,45UvXCltvMpEPNLGzG0NYk,spotify:track:45UvXCltvMpEPNLGzG0NYk,https://api.spotify.com/v1/tracks/45UvXCltvMpEPNLGzG0NYk,https://api.spotify.com/v1/audio-analysis/45UvXCltvMpEPNLGzG0NYk,213666,4
328,Wasted,edm,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,audio_features,1EavLSmwRWtmkKEmlCfFzT,spotify:track:1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/tracks/1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT,188371,4
329,Cool Kids,pop,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,audio_features,13P5rwmk2EsoFRIz9UCeh9,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627,4
330,White Teeth Teens,pop,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18e-05,0.147,0.102,113.992,audio_features,15LzvCtoJWwsrTWJMWUTOv,spotify:track:15LzvCtoJWwsrTWJMWUTOv,https://api.spotify.com/v1/tracks/15LzvCtoJWwsrTWJMWUTOv,https://api.spotify.com/v1/audio-analysis/15LzvCtoJWwsrTWJMWUTOv,216600,4
331,By the Way,metal,0.452,0.976,0,-4.349,1,0.117,0.016,0.00631,0.0985,0.178,123.035,audio_features,2t0ZYmVXMR36fchq1Egs2d,spotify:track:2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/tracks/2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/audio-analysis/2t0ZYmVXMR36fchq1Egs2d,216973,4
332,Ghost,alternative,0.556,0.764,4,-4.828,0,0.0451,0.298,0.614,0.096,0.32,84.976,audio_features,1f0CnNAPyqGfSLaQhhjXf9,spotify:track:1f0CnNAPyqGfSLaQhhjXf9,https://api.spotify.com/v1/tracks/1f0CnNAPyqGfSLaQhhjXf9,https://api.spotify.com/v1/audio-analysis/1f0CnNAPyqGfSLaQhhjXf9,218093,4
333,You Haunt Me,alternative,0.566,0.872,7,-4.122,1,0.0659,0.0501,4.88e-05,0.266,0.624,142.057,audio_features,4msFfrPuQviLMn3c1Oo84Z,spotify:track:4msFfrPuQviLMn3c1Oo84Z,https://api.spotify.com/v1/tracks/4msFfrPuQviLMn3c1Oo84Z,https://api.spotify.com/v1/audio-analysis/4msFfrPuQviLMn3c1Oo84Z,221800,4
334,Make It Bun Dem,edm,0.556,0.881,7,-2.224,1,0.082,0.00119,0,0.0709,0.337,104.973,audio_features,0mlf3yOGzVnIVxjybDQL3h,spotify:track:0mlf3yOGzVnIVxjybDQL3h,https://api.spotify.com/v1/tracks/0mlf3yOGzVnIVxjybDQL3h,https://api.spotify.com/v1/audio-analysis/0mlf3yOGzVnIVxjybDQL3h,213697,1
335,Red Lights,edm,0.654,0.811,10,-4.767,1,0.0392,0.000626,0,0.234,0.562,124.993,audio_features,6oP02i1hRc3Qp9bd36Ya3Z,spotify:track:6oP02i1hRc3Qp9bd36Ya3Z,https://api.spotify.com/v1/tracks/6oP02i1hRc3Qp9bd36Ya3Z,https://api.spotify.com/v1/audio-analysis/6oP02i1hRc3Qp9bd36Ya3Z,263890,4
336,Gold,alternative,0.478,0.839,10,-3.852,0,0.0556,0.376,0.000733,0.317,0.276,90.081,audio_features,7ITu86RVIjX5nsMZVojIA0,spotify:track:7ITu86RVIjX5nsMZVojIA0,https://api.spotify.com/v1/tracks/7ITu86RVIjX5nsMZVojIA0,https://api.spotify.com/v1/audio-analysis/7ITu86RVIjX5nsMZVojIA0,231413,4
